"","ANG_1","BDNF_1","BLC_1","BMP-4_1","BMP-6_1","CK b8-1_1","CNTF_1","EGF_1","Eotaxin_1","Eotaxin-2_1","Eotaxin-3_1","FGF-6_1","FGF-7_1","Fit-3 Ligand_1","Fractalkine_1","GCP-2_1","GDNF_1","GM-CSF_1","I-309_1","IFN-g_1","IGF-1_1","IGFBP-1_1","IGFBP-2_1","IGFBP-4_1","IL-10_1","IL-13_1","IL-15_1","IL-16_1","IL-1a_1","IL-1b_1","IL-1ra_1","IL-2_1","IL-3_1","IL-4_1","IL-5_1","IL-6_1","IL-7_1","LEPTIN(OB)_1","LIGHT_1","MCP-1_1","MCP-2_1","MCP-3_1","MCP-4_1","M-CSF_1","MDC_1","MIG_1","MIP-1d_1","MIP-3a_1","NAP-2_1","NT-3_1","PARC_1","PDGF-BB_1","RANTES_1","SCF_1","SDF-1_1","TARC_1","TGF-b_1","TGF-b3_1","TNF-a_1","TNF-b_1","Acrp30_1","AgRP(ART)_1","ANG-2_1","AR_1","AXL_1","bFGF","b-NGF_1","BTC_1","CCL-28_1","CTACK_1","DTK_1","EGF-R_1","ENA-78_1","FAS_1","FGF-4_1","FGF-9_1","GCSF_1","GITR_1","GITR-Light_1","GRO_1","GRO-a_1","HCC-4_1","HGF_1","ICAM-1_1","ICAM-3_1","IGF-1 SR","IGFBP3_1","IGFBP-6_1","IL-1 RI_1","IL-11_1","IL-12 p40_1","IL-12 p70_1","IL-17_1","IL-1R4 /ST2_1","IL-2 Ra_1","IL-6 R_1","IL-8_1","I-TAC_1","Lymphotactin_1","MIF_1","MIP-1a_1","MIP-1b_1","MIP-3b_1","MSP-a_1","NT-4_1","OSM_1","OST_1","PIGF_1","spg130_1","sTNF RI_1","sTNF RII_1","TECK_1","TIMP-1_1","TIMP-2_1","TPO_1","TRAIL R3_1","TRAIL R4_1","uPAR_1","VEGF-B_1","VEGF-D_1"
"TGF-b3_1",36.1664209542503,12.2449407480246,5.59785635379309,7.42171376496379,5.92982744980915,5.11064425165365,4.70478390978534,7.79638399147331,9.26788030327326,6.82071437242706,5.82700385480873,5.22286338256091,8.00119834516142,6.7369065538819,6.60170441295481,8.2437737700281,6.43159581440272,8.74520503945344,6.40323656061582,5.63316999604608,6.76247035102308,6.78658647779841,8.08951937996455,7.30312328015675,8.89952526188146,9.37699477103886,7.30317562100124,7.54829406352505,6.48247356761538,6.26266356140403,6.90866033670958,6.64735896873612,5.84378703411616,5.56659594035301,8.94461641742517,6.93416562141185,10.0703611601352,8.20526975267996,5.9379769327411,5.08996173225368,7.29045056100166,6.03841635426308,7.15492654030439,5.86962661288545,4.96347208055887,5.49275286827295,5.01851329180586,6.21830995513205,21.4730098950145,4.65068113270863,28.1928656964642,13.1410460526384,24.3378704252657,4.85673253161946,6.14930417120679,7.63362482409346,5.9830871244938,0,7.65008437179532,4.30820551857412,39.6813283636047,10.5795615751916,7.51256946096868,6.8146441480272,6.57871879122249,7.10992229101428,7.35174041588198,6.94607163675245,8.532325968932,8.66534856696926,7.76935913228663,5.90566265499906,7.48543400689711,6.8977777890974,9.10305127361183,6.69570033518925,15.8200981684662,7.03725332978849,7.99611510896393,6.22603642828835,7.68387219158232,6.80258480603382,7.88950540589137,14.1284031850822,7.49985483694097,7.28179814913018,5.91822774628069,8.35450547620665,8.06458147510626,8.10979346583268,6.62516013234356,7.95420560142365,9.49354973726072,6.94131544429908,9.16121574979808,15.251731649748,8.37534922159423,8.81611555747782,6.92494082935087,7.11205597321135,6.64953669725611,7.12497188433865,8.13850949645049,11.1522359165466,7.91853035702803,7.04869862904696,7.65295409259372,9.16402499985173,12.3146012438046,7.82652470342209,8.73814991489207,11.6759631567311,15.3117758141429,25.4336536844728,6.19075949379078,12.647564737047,7.2277596942285,7.63260310746325,7.39327564040236,8.25316509668529
"TNF-a_1",38.1442305131734,14.9809460214806,8.31185405412153,10.7110592135459,8.37074636312059,6.82054964294965,7.31343951436784,9.64801469515737,11.9920303532322,7.39998669551185,6.3903795349481,6.34203192469508,6.59996475442023,6.22105800083546,6.82895060101309,7.08411033572196,4.08988081628263,7.42624209290419,6.11899902871175,6.82360881578259,7.10972958520902,6.83425326222545,10.0623248644293,7.14857612221937,5.43995032282285,7.64947606961475,6.77483241893572,6.42325944461921,5.32468429851468,6.43605476507573,11.1071487180289,6.73894250108188,6.90115626851409,6.32112889001571,7.55795025057006,6.93457399033181,8.52578748300394,9.43718151864355,5.87031198863508,6.56534393295897,7.49854959368628,5.69292621547947,6.76175378958478,6.22035042964411,6.26938567751843,6.70138881276549,7.69332151372438,6.16501268123674,23.61832303735,6.75204159550757,30.6435754435183,13.920939396403,25.4263407999152,8.2789049988339,6.68559284264378,6.52818031078888,5.80431554942252,7.65008437179532,0,7.01250464714041,40.8288848168229,11.1768391214888,7.78163797414198,6.51017954879962,6.96570310192861,7.73111332014983,6.63250548584374,8.11012095295662,7.23924310818943,8.70434958209631,6.3665585436681,6.39607031685671,6.37298443863513,8.02408624641336,7.73979369376088,5.79323096277838,17.2178219346166,6.84414689945364,7.94901749842682,7.2401402132949,6.37562378736865,6.5873856856708,7.15845848614725,14.9735051039186,5.91437261267926,6.14544947411891,6.58268547066116,9.20560593527926,6.54168797112614,6.99181337575862,7.60527184733069,6.00949820811189,7.26178577400628,6.21778971060736,7.19949604508528,16.2643521890348,9.32308439164025,7.85336589518326,6.65608922828943,7.69005793242976,6.27216916889651,6.67524346488746,6.16797588609986,13.4387102274544,6.77635600929245,6.17405131269839,6.50272432921112,7.28341031335131,10.1839301599586,7.8989653037705,8.51355851016662,10.646712261598,16.9220983383594,27.1505270420402,6.6619825525031,14.0522814364068,7.42799030192626,7.18392532433617,7.10013975544531,6.95777054130428
"TNF-b_1",35.8802154865141,12.4603590658379,5.91145528595858,7.35223615070985,6.73151436624092,4.83347791339069,4.940956584594,8.29437370824508,9.93580361590272,6.57614928754122,5.7224375534399,5.17136101079903,7.96089825057326,6.78868085099213,6.75515737176021,8.29149642649009,5.94537937724427,8.80914299020876,6.11961699001966,5.59169588980097,7.02863372744779,6.62630354536441,7.89209901761948,7.72614174611888,8.28962742698494,9.6211210717744,7.47623234146425,7.65542624445003,6.38057345516376,6.50317626045216,7.37272257726477,7.08427954825808,6.37979382031981,5.58513439569679,9.17039353428459,7.37394735503175,10.2868209902591,8.57849357849168,6.01127707640391,5.38013602686393,7.66274492801639,6.23823663656652,7.37441299983579,6.29013868302885,5.25873073630458,5.85346638467223,5.38485823709565,6.17578327844349,21.0714868716145,5.04027548085385,27.8942172455443,13.1181195291618,23.7228799311135,6.00249759095971,6.46702991800558,7.77654170328896,6.26925454708033,4.30820551857412,7.01250464714041,0,39.7139557800948,10.8320455598432,6.59153817956158,6.5806659953714,6.05509773425889,5.97641230385114,6.41011773060201,6.09266696531848,8.2910724040934,8.22200436104873,7.53607550664754,5.53281628138022,7.38795023747532,6.68248052999664,8.94575391970125,6.78590392429889,16.4321639779173,7.30913947750636,8.37247375862924,6.49267672153618,7.64274891039755,7.06703766280375,7.92376521842507,13.7454777440951,7.40799420100644,7.31481557638535,5.61696264138786,8.55385838433214,8.00632608407204,8.04792320868271,6.78974745087956,8.12823042827166,9.43258965462867,7.05847143959425,9.07542957023538,14.8430938409372,8.42759741245501,8.55597592729893,6.74364889301519,6.63438424864124,6.50592647249158,7.04181469207575,7.91819147036334,11.3203477277166,7.87807320806815,6.94859273543744,7.464060251204,9.00612254233127,11.611151110622,8.02878935555082,8.54455666923342,10.3640239125011,14.85918823338,25.3699120304911,6.33839097232795,12.2393526614258,6.94373045759286,7.47436264270288,7.31358324696484,8.0480152196079
"Acrp30_1",24.1758583470244,34.070368854783,39.8757215758304,37.4154970536707,39.5577522727135,40.6573253287047,40.9127903370468,38.3751974810364,40.7123406017769,39.2740538150528,41.2065211981057,39.5973546136274,42.8871206055021,42.4993758198539,41.2211532283098,43.3381614526416,40.572335899123,43.7522776612124,41.8191858613083,42.1111321630058,41.2266170186171,39.3793504019266,37.4772797053749,43.0852889555179,42.4816220228812,43.9454897173921,43.0031044826643,42.6595126602851,40.0270557375087,41.8396793216583,38.3579024999122,42.4313817605477,40.6157637781474,41.7395943483929,44.2009257085385,42.7352232689097,44.8239641058976,39.6802808065703,41.9165106460487,41.7171867469032,43.4334828212056,42.3950477015896,43.0480364127666,40.1977240643953,41.1550082261642,42.1885795835857,38.7060941087741,42.8673586378081,28.9159370991172,41.2217426555686,26.2554481514762,38.3026357228303,29.0965994688789,39.8966773536797,42.2863768520183,43.0161722965485,42.4629977997143,39.6813283636047,40.8288848168229,39.7139557800948,0,41.8984572126684,37.42313365821,40.3180815666913,38.9719212276864,38.0242091080229,40.54369912335,40.0402542775433,42.8069066534046,38.4699673663011,42.5203821696877,39.5729386780712,41.4078449338487,38.1725623686348,43.5514082077905,41.3713320981637,32.2167307322549,40.6499861128012,37.1534981897895,40.4462067155266,42.0516730170676,41.2634962649413,42.6398190983098,33.3928145260613,41.7870180646184,41.3182312261348,38.8194672541341,38.3105125580653,41.685639967043,42.2602585862957,39.5589386601313,43.0817152471264,44.6178312547691,40.3036449803266,44.0428755378815,32.254409907022,40.7557221014919,40.9519027901607,41.9355413502804,40.8864208319713,39.6798787831785,39.5390868478174,42.296204925876,34.9086228383977,42.9345515284882,41.8866909648703,42.4131487251958,43.8650776377177,37.5751130570208,41.8566649564082,37.5976315453235,40.7033657156341,31.3197899139547,24.9433464047876,40.525386740198,33.5535699898928,39.9697765266568,42.1128508788529,38.8110095346192,41.9989238073338
"AgRP(ART)_1",40.81664995618,16.7950950606484,10.1905186798778,13.7025081922208,11.425509437488,9.84116767133823,10.1467913128734,12.8816522241467,13.441869103507,11.0552404464533,8.23004376753911,9.47290207109613,8.51483261748007,8.325082473182,8.58597945880607,9.01510086615612,10.1726089529411,8.97703546431362,8.89728743002448,9.4573867019133,9.17623716100796,11.182684754112,14.6624515791782,9.61257200652831,10.1376350600767,9.43267956909074,8.76201861110297,8.84367841586161,9.85517350359768,9.04799957543007,13.5285417869067,8.67587942231784,9.63588665868422,9.18790024882443,9.22650329681562,8.83089552666619,9.78585557365771,11.1198154256381,9.14176324166428,9.57419005575042,10.363352428037,9.04031796832697,8.91907021234567,10.7484285530629,9.79457786914246,9.34743159522363,11.5622049398479,9.38845656536021,27.2117669173959,9.75457347016638,33.6791739886098,18.3465556340919,29.831266915037,10.7435286720053,9.01590494877884,8.84561483233428,9.07294208211685,10.5795615751916,11.1768391214888,10.8320455598432,41.8984572126684,0,9.98312863333797,8.68354981815323,9.7336247859531,11.2827425062518,9.1949942358067,11.1303352596012,9.3183867982964,11.9017993466432,9.28548369578677,10.0044478287764,8.7768536066789,11.5669620212112,9.06624831664876,9.28222562066886,18.7688504248199,9.25952011226942,11.1571985014157,9.67147514682523,9.34521161598313,8.7242460293644,9.51447952825053,18.0592579574665,9.01012707365258,8.51514135568197,10.0486534981442,12.3574836430297,9.26884171968098,8.610113769388,11.1004335978393,9.52444745428452,10.0392056488664,8.94068570235667,10.2059892631858,20.1199417282832,12.4450724050486,10.1226696107567,9.18325144983412,11.3910820005315,10.5228925362612,10.8606807125824,9.97798378733327,16.1573014935772,9.03932454642552,9.9323761325836,9.81051695511357,10.219670101941,15.9972276188081,10.5090093389482,13.3683455768598,14.7763730728067,20.4372613356992,30.4027695564707,10.0508712446548,18.089716664131,10.8886075024178,9.83195798458689,11.6204471280756,10.1879502174988
"ANG-2_1",34.2207040444466,11.5992244477012,6.77022478349933,8.692505382982,7.76545838959314,6.52104244448355,7.33773988602833,8.95087487073383,11.5156677708399,7.355080123555,6.98198246441871,5.77212970730363,8.36119989117717,7.67204606219256,7.34831023313729,9.04658198673651,6.61309170780331,9.46842567123243,7.51188138945285,7.98144318156855,7.68488481971625,7.34262398685348,8.35384493361702,8.70132547068314,8.8143820050573,10.0267569448201,8.69377314104289,8.53451509801466,7.21717873028086,7.61159240815708,9.40674698442262,8.26861634491143,7.83143348256563,7.90256333494475,10.0609117815649,8.69180080791339,10.8771846632231,8.43525546497804,7.73785557645567,7.88554706149068,9.79712589574631,8.31367238892165,8.74260833963034,7.52803388538336,7.51786064355002,8.12190363434763,6.94704566220348,8.38562787041167,20.6579540797187,7.04969725449605,26.6425862267975,13.5471663504595,23.0955169633863,7.40282024171673,8.31656859784299,8.74553948299752,8.05249781843344,7.51256946096868,7.78163797414198,6.59153817956158,37.42313365821,9.98312863333797,0,5.21864827632337,4.28038908288917,4.79163098773635,6.58650661190092,6.1814481428325,8.57213972565438,7.58880612901243,8.27060255939544,5.40169136951083,7.19061451580864,5.74442133609531,9.74244663982001,7.00141055211499,15.0552059130617,6.92472479295973,6.30255613408382,6.24371161398916,7.77964350157328,6.96473664386569,8.34802962149521,11.8070850410625,7.73850964796028,7.35414264528956,5.39845095369319,7.36660694788771,7.90621511072813,8.19493512174683,7.37239429419288,8.81278817956213,10.4098172658916,6.79636695354762,9.91713201924578,12.9113618448504,8.74154239671696,7.97340234853302,8.075225095267,7.78471854119555,6.08813257968014,6.58211757182175,8.06929075863356,10.9058899929018,8.66128242208449,7.63051698761035,8.1430781387875,9.49110002262607,9.79963152789818,8.29993889392637,7.43770950642791,10.7886107935199,13.849107894894,23.4814594762984,7.18763445249739,11.1251687927154,7.62139529169421,8.37088655455216,6.59030419311135,8.22682602270614
"AR_1",37.6070686891454,14.0406915742552,6.32742428615179,10.5165909955676,8.17463340412618,5.90868425749751,6.60841669874602,9.57792316626266,11.2612635162261,7.51422992744925,4.88278908339131,5.42552255222215,5.3002477566983,4.88772032946462,5.50704091962246,5.93480625012543,5.39450319634294,6.18040925571621,5.24357414169676,6.69623095611784,5.83645361928282,8.10077862608244,10.2086125003632,6.23048448094758,6.57875558116679,6.66067322334903,5.83851790734211,5.43921580231466,5.5187945358189,5.32573289627207,10.5073644793497,5.52277082575757,6.31424950294107,6.14803348291185,6.64162322292624,5.99729243044932,7.59247758082924,7.64801716292584,6.04120147852481,6.53308219586076,7.30713298866499,5.82398096769763,6.01564062752777,6.8794639809486,5.93458393025199,6.17976125708522,7.35325217878732,5.90815481370081,23.7075328625248,5.6019848651198,29.8610036532028,14.8181121144387,25.6702966386177,6.91163170861454,5.6909845152897,5.74121038236969,5.21888084325149,6.8146441480272,6.51017954879962,6.5806659953714,40.3180815666913,8.68354981815323,5.21864827632337,0,3.82796576384805,5.66200957007813,4.41764557593069,6.04758719467216,5.9212110062109,7.61580292024084,5.03440142443872,4.52762951371745,4.53366727201676,6.54876204050426,7.2968199337884,4.67290886904593,16.4450046503019,4.76307128354472,6.35311456934594,5.18160258851173,4.54593063032754,4.27419833003334,5.62777086516639,14.3273993383671,5.19923335045009,4.62111009793474,4.97467146136884,8.01697591785839,5.34071417903879,5.36440527341974,7.24401614603603,5.62822023396441,7.33500350500519,4.84479970959064,7.24500769376013,15.9437170964658,8.25938655204281,6.19930742747064,5.61629386821297,6.77810710656731,5.30715399916589,5.99965958425393,5.53608534141538,12.712512653784,5.5936820631612,5.50830906031436,5.64713365120582,6.70522189526708,11.0022026633338,6.27544562557545,8.55846407831005,10.7957122298869,16.6161322375971,26.4532232454261,5.3711476945247,13.5878636785611,6.86170826199871,5.97327136727709,6.38591813059455,5.52630227702146
"AXL_1",35.8413841051678,12.8249712557445,6.74923050608872,8.92948295234922,7.4662160679372,5.72641089805363,6.30696121968634,8.644435897154,10.5371162516148,6.24884675317579,5.75041102596956,5.06626662919179,6.85511891854331,6.36299570698561,6.50736898998925,7.61069007484194,5.7458693115138,7.86264900801773,5.99260404187078,6.72365574432344,6.53749557342744,7.2484475009714,8.81224504283107,7.29732764145342,7.56854211686936,8.5231442372109,7.24988087674018,7.05358543459149,6.32310782766344,6.533911605923,9.35330287768581,6.78011410317897,6.7505776618775,6.56963784299768,8.31978277118341,7.18614388249619,9.24463950659788,7.87408253466162,6.44531678544596,6.63275138002832,8.18847554095703,6.74956069460635,7.28227558566074,7.07725910105606,6.32127601418592,6.78998632642196,6.51435400401597,6.68900471861916,21.562613767149,6.28530635931257,28.1759670935721,13.6240619927984,24.0387500675133,6.95552117491602,6.71814327517092,7.33582143406454,6.35971260016008,6.57871879122249,6.96570310192861,6.05509773425889,38.9719212276864,9.7336247859531,4.28038908288917,3.82796576384805,0,4.30825272042188,5.00622468535116,5.05626729078632,7.2835138132622,6.3825087259537,6.43994754367846,3.71173681426428,5.57302764827102,4.84314749636826,8.82504289475889,5.55502285217098,15.546190822846,5.32571028182433,6.22105961304607,4.98666436228251,6.30532262410687,5.32021453975714,6.67932897124741,12.2460050637381,6.59142912976045,5.95382658309311,3.93509172557008,6.59371752109121,6.37932255746844,6.7621746757976,5.88686690577512,6.8707176847349,8.56835625844015,5.59239015458979,8.01762699229006,13.6462420647575,7.55746368139842,6.50847632190074,6.48465522701608,5.69108805703058,4.84419848036173,5.11247068851047,6.55226707660685,10.8912016456015,6.86700531869705,5.79868843526048,6.32114149030555,7.64774936813178,9.45955323298031,6.82951908150407,6.52593091258564,9.74050822070769,14.5609044209077,24.8876438142359,5.45613411703816,11.4414345253101,6.43607906711326,6.280969165725,5.63343605981962,6.38009136253852
"bFGF",34.9489253431621,12.6636958910977,7.3115094371571,8.15818408564173,7.55740008483219,6.51731627595696,6.81958565478072,8.69866788293337,10.0576260452858,6.90945751685801,7.35982371204195,6.44638916205015,8.66151415445119,8.05878582526458,8.14698367757754,9.52583264910645,6.93052286596075,9.75396805709109,7.64062630150934,7.58575682004358,8.02814291624425,7.65769065757888,8.42526127100025,8.43519706389913,8.98541491861424,10.3314706051329,9.01264244395846,8.95694728508722,7.7633811356181,8.01224993504598,9.3143432092316,8.63762702437748,8.2290600203503,7.79891529403533,10.0705068518908,8.8783796898384,10.835675627599,9.15915182784322,7.66050234246276,7.17035534111909,9.03647583581995,8.12493383712803,8.81190523939009,7.46901996371498,7.14280379104873,7.78120464387412,6.73875519024836,7.73299878459135,20.3394140844655,6.91984564975571,27.1414376975483,12.8346450585426,23.0461967266628,8.07265316717235,8.57223720092252,9.12108350862391,7.72213697492871,7.10992229101428,7.73111332014983,5.97641230385114,38.0242091080229,11.2827425062518,4.79163098773635,5.66200957007813,4.30825272042188,0,5.66174140234417,4.78214178546069,8.26737758682271,6.8189991303829,8.01988193428479,5.23346882895966,7.65392569821893,5.81182589782564,10.1302209022707,7.00599174769145,15.9763717960635,6.92687067192366,7.24700336274192,6.50497479106579,8.16553923031402,7.334237226548,8.10084812071239,11.8323385227311,8.1254200163889,7.74886462543263,5.23774794315446,7.65799018685669,8.27130007484558,8.58845382916244,6.42406821519098,8.34014458301458,10.1148511893261,7.44680357994948,9.13276557057853,12.8566335528676,7.53658174505278,8.28278591067832,7.88500973701533,6.50733873110593,5.7846211433182,5.68728462276751,8.00088180022664,10.7825348357415,8.53375989587063,6.84492644940228,7.50944592767496,9.12427060377858,9.51304878170816,8.1499902159222,6.53432659903104,10.7342554106675,13.8006916446823,24.1611325562729,6.77251800253244,10.4565974592276,6.85950059582317,7.87903815666225,6.26734983737088,7.60657782718079
"b-NGF_1",38.323231997845,15.0669173748833,6.8902953737106,10.5777298219715,8.42363446449411,6.01468298790593,6.47798871236668,9.61839264112795,10.4145026504502,7.3145761896672,4.7879259742289,5.73150140973622,5.03832817486693,4.77624894154589,5.68961018824608,5.90823781119624,5.65693046186927,6.05135367010834,4.761497631747,6.13662386563783,5.9682135013262,8.47508641579839,10.734537258584,5.99800188403084,6.01689776273961,6.57554616370205,5.4185435274156,5.15874723805676,5.52686998482485,5.48544998726854,10.9034656300843,5.45938119658527,6.2782073286824,5.71465372123609,6.17072305575905,5.83195090055924,7.18168388581022,8.26083699004635,5.33267331368616,6.25534392224782,7.39161381517525,5.62900252006658,5.91047148549174,6.97062844544816,5.97585828045608,6.06873381611301,7.59654541036478,5.28840055790931,24.1826289829193,6.06113624757411,30.5505345463407,15.0253930594788,26.0333781816466,7.81290102329491,5.83628674324308,5.84457543655145,5.05808303512874,7.35174041588198,6.63250548584374,6.41011773060201,40.54369912335,9.1949942358067,6.58650661190092,4.41764557593069,5.00622468535116,5.66174140234417,0,5.26639857749512,4.74215026662601,7.91691375008674,4.72902498151261,5.01103758648702,4.96614264234974,6.79074388105905,7.08442431767186,4.60522732794182,17.0769637682354,4.59507188192534,7.24396311368832,5.79061632877526,4.98388129803327,5.45629638771214,5.63267483563274,14.7752394742107,5.11640912901425,4.96724266005245,5.39232517222509,8.69160388810941,5.5942493870721,5.47621086792157,6.46442317845967,5.17804477600967,6.50786656888606,5.17333898160642,6.30022957730668,16.3754946218559,8.20654371471276,6.33258525785902,5.4255527340251,6.41615805359702,5.64060948091594,5.84714271267862,5.19420213987655,12.7353152477897,5.09305605505107,4.72644230251909,5.09095547036366,6.27277597715181,10.9823226724176,6.7998081653894,8.41623857726299,11.0791510025145,16.8855053847484,27.1952594674141,5.44852401448575,13.6116419776499,6.61848085637255,5.50652194294157,6.50443205284114,5.50245888600665
"BTC_1",36.6205540244495,14.2139883984133,7.76806615058894,8.90780599730737,7.9772891541015,6.66918998677474,6.46824898448175,9.06305561438437,9.80307007264103,7.46696364307813,7.07736328229923,6.50002492778558,7.96683495373242,7.41929337367234,7.84317705466148,8.70818965444277,7.09552814501748,8.92152975708506,7.15737805163919,6.86120881020638,7.77252770055794,8.06742646946374,9.56771131641001,7.94279797788976,8.68190204755204,9.61988878704785,8.21250213762593,8.24878151117938,7.85919189177488,7.42240246977705,9.53669010851801,7.893849319527,7.88969450865495,7.23612919815342,9.16241731531689,8.14081219220122,9.80601967421896,9.62994209572772,6.89547023538484,6.71363001723217,8.58756296004241,7.50591524756876,8.20348703926251,7.75584233507001,6.97291457553348,7.16271880914859,7.10283807213155,6.77626866877223,21.6811573452067,6.85431461245412,28.6018005143899,13.9092198243783,24.5314522228578,7.82266460205973,7.77496920504899,8.39247744418493,7.03099187645364,6.94607163675245,8.11012095295662,6.09266696531848,40.0402542775433,11.1303352596012,6.1814481428325,6.04758719467216,5.05626729078632,4.78214178546069,5.26639857749512,0,7.43226665911765,7.80259544884946,7.16771142035767,4.80996415565396,7.2973743934313,6.49584867785956,9.22141627594367,6.61395894043026,17.3306243725146,6.61556963163331,8.48178330430613,5.48103494932419,7.68405079329922,7.34854244681562,7.32931280531215,13.0726315360559,7.91566318300714,7.38678521899302,5.67403432694023,8.18769199778889,7.7941355625224,7.80895612381035,5.65761940186427,7.60620818128954,9.05255440294111,7.27900084690335,7.97511248698175,14.4012171703518,6.84382529864383,8.28757587356652,7.63486626889205,5.48576454406143,6.01457845394526,5.73705995453263,7.34348814892812,11.5437013068686,7.45900861278417,6.03868048768402,6.61196972607736,8.08295762177081,10.4290889175285,7.4704423020059,6.70452554036898,10.4463096912349,15.2912875940917,25.9431788023266,5.87440329957547,11.6358763229403,6.42044682507971,6.52214346716843,6.71615107947391,7.06187554052337
"CCL-28_1",40.7565220528949,16.8795471711338,8.12024126593889,12.6914832490614,9.85572915806332,7.01841288627536,7.91946930313627,11.1939528511904,11.6819604154432,8.5702564144493,4.99469992555819,6.99543673897877,3.98718022822966,4.18797851806405,5.24057763057132,4.28838200872891,6.44035386785509,4.49409963727339,5.00238646854731,6.72672518511414,5.98644579740019,9.83381754387491,12.6974055970372,5.58900633687174,5.23515904221727,4.49299868806885,4.29489924365217,4.09791392289042,6.30032765849419,4.80455512577262,12.2907172199524,4.83008601198163,6.50402006759163,5.9000729154429,4.48289463220633,5.09035176838261,5.61467591120755,8.62368181627327,5.40799769507634,6.81033168170807,6.29085960725779,5.31489168247617,4.70027934481801,7.5813269446233,6.41157510976944,6.08081741563055,9.26840231079943,5.19781595530428,26.6822160190106,6.95497553828893,32.7971011368716,16.5026382905178,28.1136872546815,8.70274301604547,5.64104687918929,4.46803298356086,4.75415642373967,8.532325968932,7.23924310818943,8.2910724040934,42.8069066534046,9.3183867982964,8.57213972565438,5.9212110062109,7.2835138132622,8.26737758682271,4.74215026662601,7.43226665911765,0,9.62865591057222,4.84829443961596,6.68385790711875,4.99183464346883,8.81933590425107,6.00043128186166,4.50287414826644,18.444244619117,5.71594306945754,8.5202070161372,6.96648836397881,4.93589370760038,5.82757524303122,4.46490037493332,16.5743045277916,4.96975449698233,5.02691634206032,7.27197371868098,10.084801594888,5.20362396714986,4.88259628072015,8.18322354422406,4.17990994538037,4.88670534682152,5.34985842877546,4.99417248369014,18.7354559838755,8.74999360795968,7.12592918054753,6.14245306837374,7.83163483991503,6.70254747644767,7.06438757791201,4.64748368818541,14.9218975871143,4.52126434736915,4.95342614493284,4.76959398204653,4.98285619531795,12.5429711740669,6.84790779557752,10.5096589171341,12.3468009834056,19.5003870080753,29.3818030680668,6.505911685518,15.9214899065571,7.6403272124881,5.59312685186123,7.69437456271883,5.38142094518615
"CTACK_1",35.0060179090578,12.5420142719418,9.00879547379142,9.41783888755829,8.09480302653857,7.7519433757996,8.22121392456528,9.79050279005114,12.4353513924753,7.45209546529917,8.27343338602816,7.27765279248652,9.51117698873115,9.16775633008479,8.92679228346042,10.2451846364043,8.1756290476055,10.3243345471125,8.70800544920182,8.98456392466927,8.502999993477,8.28286868898584,9.86071092328007,9.49363279869896,9.66748329109843,11.0795590213469,9.83945045287496,9.73067917070638,8.53985704349448,8.58185291033812,9.8266418373098,9.22698878888161,8.04440523531361,8.65485422936824,10.5076304087821,9.20466259430338,11.667385333081,8.60016032914004,8.75586949096941,8.55696871738467,9.87962813057269,8.79338433283301,9.42527394448779,8.31566536162556,8.125131386912,8.4504635407992,8.32911326693877,9.09885474675423,20.7067419769753,8.89322760912225,27.4886017919892,13.4697812106342,23.3700103879087,8.41825358254416,9.181855221496,9.71577686084146,8.68460108861967,8.66534856696926,8.70434958209631,8.22200436104873,38.4699673663011,11.9017993466432,7.58880612901243,7.61580292024084,6.3825087259537,6.8189991303829,7.91691375008674,7.80259544884946,9.62865591057222,0,8.41697570448887,5.96582262640172,7.76654906876846,6.35130084186325,10.957504906856,8.1944579651097,14.9535944083623,7.8908505852026,7.51554407334006,7.55904598175219,9.45785690171252,8.17945848631794,9.06060912637632,10.9085331173236,8.51368873184296,7.70851230200207,5.8002392092243,6.57880509223547,8.37232138737388,8.91223614668427,7.75829230975164,8.99518895573111,10.5970909689513,7.71107643959972,9.58045334421776,12.860012441863,7.83187624406731,7.55342727693715,7.9070386332617,7.27672317039168,6.74421695204752,6.86065724636237,8.97438979137022,11.1844009795361,9.49839697740292,8.06333440859573,8.78862838277687,9.62561375364399,9.59607302780518,9.0665538575081,7.74230285691942,9.50425766052308,13.7483802155555,24.2711980551073,7.3932843648256,11.3926694442218,8.00967818134557,8.47327614384725,6.93079991657699,8.42737190856325
